Oguz,52,resnet18,adv,Old English sheepdog,Golden retriever,,stimuli/adv/resnet18/n02099601/n02099601_521.JPEG
Oguz,53,none,clean,Samoyed,Rhodesian ridgeback,,stimuli/clean/n02087394/n02087394_14840.JPEG
Oguz,54,none,clean,Golden retriever,Samoyed,,stimuli/clean/n02111889/n02111889_5832.JPEG
Oguz,55,none,clean,Old English sheepdog,Old English sheepdog,,stimuli/clean/n02105641/n02105641_1380.JPEG
Oguz,56,resnet50,adv,Samoyed,Dingo,,stimuli/adv/resnet50/n02115641/n02115641_15420.JPEG
Oguz,57,none,clean,Shih-Tzu,Australian terrier,,stimuli/clean/n02096294/n02096294_1161.JPEG
Oguz,58,none,clean,Border terrier,Beagle,,stimuli/clean/n02088364/n02088364_4770.JPEG
Oguz,59,none,clean,Border terrier,English foxhound,,stimuli/clean/n02089973/n02089973_80.JPEG
Oguz,60,convnext_tiny,adv,Old English sheepdog,Old English sheepdog,,stimuli/adv/convnext_tiny/n02105641/n02105641_10692.JPEG
Oguz,61,densenet121,adv,Shih-Tzu,Rhodesian ridgeback,,stimuli/adv/densenet121/n02087394/n02087394_10040.JPEG
Oguz,62,none,clean,Golden retriever,Samoyed,,stimuli/clean/n02111889/n02111889_1791.JPEG
Oguz,63,none,clean,Border terrier,Border terrier,,stimuli/clean/n02093754/n02093754_5192.JPEG
Oguz,64,resnet18,adv,Border terrier,Beagle,,stimuli/adv/resnet18/n02088364/n02088364_1411.JPEG
Oguz,65,convnext_tiny,adv,Golden retriever,Golden retriever,,stimuli/adv/convnext_tiny/n02099601/n02099601_2741.JPEG
Oguz,66,resnet18,adv,Australian terrier,Beagle,,stimuli/adv/resnet18/n02088364/n02088364_3872.JPEG
Oguz,67,none,clean,Samoyed,Samoyed,,stimuli/clean/n02111889/n02111889_2030.JPEG
Oguz,68,none,clean,Rhodesian ridgeback,Dingo,,stimuli/clean/n02115641/n02115641_81.JPEG
Oguz,69,resnet18,adv,Rhodesian ridgeback,Old English sheepdog,,stimuli/adv/resnet18/n02105641/n02105641_7611.JPEG
Oguz,70,none,clean,Rhodesian ridgeback,English foxhound,,stimuli/clean/n02089973/n02089973_1651.JPEG
Oguz,71,resnet18,adv,Border terrier,Dingo,,stimuli/adv/resnet18/n02115641/n02115641_18180.JPEG
Oguz,72,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Shih-Tzu,Australian terrier,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02096294/n02096294_411.JPEG
Oguz,73,resnet18,adv,Shih-Tzu,Shih-Tzu,,stimuli/adv/resnet18/n02086240/n02086240_12122.JPEG
Oguz,74,none,clean,Shih-Tzu,Shih-Tzu,,stimuli/clean/n02086240/n02086240_8600.JPEG
Oguz,75,resnet18,adv,Border terrier,Beagle,,stimuli/adv/resnet18/n02088364/n02088364_6211.JPEG
Oguz,76,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,English foxhound,Beagle,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02088364/n02088364_4562.JPEG
Oguz,77,convnext_tiny,adv,English foxhound,Beagle,,stimuli/adv/convnext_tiny/n02088364/n02088364_5481.JPEG
Oguz,78,none,clean,Australian terrier,Dingo,,stimuli/clean/n02115641/n02115641_6680.JPEG
Oguz,79,convnext_tiny,adv,Golden retriever,Samoyed,,stimuli/adv/convnext_tiny/n02111889/n02111889_13580.JPEG
Oguz,80,resnet50,adv,Border terrier,Border terrier,,stimuli/adv/resnet50/n02093754/n02093754_811.JPEG
Oguz,81,none,clean,Golden retriever,Golden retriever,,stimuli/clean/n02099601/n02099601_3402.JPEG
Oguz,82,resnet50,adv,Golden retriever,Golden retriever,,stimuli/adv/resnet50/n02099601/n02099601_3221.JPEG
Oguz,83,resnet50,adv,Border terrier,Rhodesian ridgeback,,stimuli/adv/resnet50/n02087394/n02087394_29021.JPEG
Oguz,84,none,clean,Golden retriever,Golden retriever,,stimuli/clean/n02099601/n02099601_6422.JPEG
Oguz,85,densenet121,adv,Shih-Tzu,Border terrier,,stimuli/adv/densenet121/n02093754/n02093754_2312.JPEG
Oguz,86,resnet50,adv,Border terrier,Rhodesian ridgeback,,stimuli/adv/resnet50/n02087394/n02087394_101.JPEG
Oguz,87,none,clean,Dingo,Rhodesian ridgeback,,stimuli/clean/n02087394/n02087394_8912.JPEG
Oguz,88,resnet18,adv,Dingo,Rhodesian ridgeback,,stimuli/adv/resnet18/n02087394/n02087394_450.JPEG
Oguz,89,convnext_tiny,adv,Golden retriever,Golden retriever,,stimuli/adv/convnext_tiny/n02099601/n02099601_10560.JPEG
Oguz,90,none,clean,Golden retriever,Samoyed,,stimuli/clean/n02111889/n02111889_9931.JPEG
Oguz,91,densenet121,adv,Border terrier,Rhodesian ridgeback,,stimuli/adv/densenet121/n02087394/n02087394_10880.JPEG
Oguz,92,convnext_tiny,adv,Australian terrier,Border terrier,,stimuli/adv/convnext_tiny/n02093754/n02093754_2342.JPEG
Oguz,93,none,clean,Dingo,English foxhound,,stimuli/clean/n02089973/n02089973_980.JPEG
Oguz,94,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Dingo,Dingo,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02115641/n02115641_11001.JPEG
Oguz,95,resnet50,adv,Dingo,Old English sheepdog,,stimuli/adv/resnet50/n02105641/n02105641_8281.JPEG
Oguz,96,convnext_tiny,adv,Old English sheepdog,Shih-Tzu,,stimuli/adv/convnext_tiny/n02086240/n02086240_2.JPEG
Oguz,97,none,clean,Golden retriever,Australian terrier,,stimuli/clean/n02096294/n02096294_1160.JPEG
Oguz,98,resnet18,adv,Border terrier,English foxhound,,stimuli/adv/resnet18/n02089973/ILSVRC2012_val_00007850.JPEG
Oguz,99,none,clean,Old English sheepdog,Old English sheepdog,,stimuli/clean/n02105641/n02105641_14640.JPEG
Soroush,0,resnet50,adv,Shih-Tzu,Old English sheepdog,,stimuli/adv/resnet50/n02105641/n02105641_14402.JPEG
Soroush,1,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Shih-Tzu,Shih-Tzu,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02086240/n02086240_8600.JPEG
Soroush,2,densenet121,adv,Rhodesian ridgeback,English foxhound,,stimuli/adv/densenet121/n02089973/n02089973_3571.JPEG
Soroush,3,densenet121,adv,Golden retriever,Golden retriever,,stimuli/adv/densenet121/n02099601/n02099601_2741.JPEG
Soroush,4,none,clean,Golden retriever,Golden retriever,,stimuli/clean/n02099601/n02099601_521.JPEG
Soroush,5,densenet121,adv,English foxhound,Old English sheepdog,,stimuli/adv/densenet121/n02105641/n02105641_7611.JPEG
Soroush,6,none,clean,Beagle,Beagle,,stimuli/clean/n02088364/n02088364_4562.JPEG
Soroush,7,none,clean,Shih-Tzu,Australian terrier,,stimuli/clean/n02096294/n02096294_411.JPEG
Soroush,8,convnext_tiny,adv,Shih-Tzu,Australian terrier,,stimuli/adv/convnext_tiny/n02096294/n02096294_1161.JPEG
Soroush,9,resnet50,adv,Dingo,Dingo,,stimuli/adv/resnet50/n02115641/n02115641_7360.JPEG
Soroush,10,resnet50,adv,Dingo,Dingo,,stimuli/adv/resnet50/n02115641/n02115641_11001.JPEG
Soroush,11,none,clean,Border terrier,Border terrier,,stimuli/clean/n02093754/n02093754_5192.JPEG
Soroush,12,resnet50,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/resnet50/n02087394/n02087394_8912.JPEG
Soroush,13,resnet50,adv,Rhodesian ridgeback,Golden retriever,,stimuli/adv/resnet50/n02099601/n02099601_5382.JPEG
Soroush,14,convnext_tiny,adv,Australian terrier,Old English sheepdog,,stimuli/adv/convnext_tiny/n02105641/n02105641_2092.JPEG
Soroush,15,none,clean,Shih-Tzu,Old English sheepdog,,stimuli/clean/n02105641/n02105641_10300.JPEG
Soroush,16,resnet50,adv,Beagle,Beagle,,stimuli/adv/resnet50/n02088364/n02088364_1341.JPEG
Soroush,17,resnet50,adv,Dingo,Dingo,,stimuli/adv/resnet50/n02115641/n02115641_6940.JPEG
Soroush,18,none,clean,Old English sheepdog,Old English sheepdog,,stimuli/clean/n02105641/n02105641_9321.JPEG
Soroush,19,resnet18,adv,Golden retriever,Golden retriever,,stimuli/adv/resnet18/n02099601/n02099601_6272.JPEG
Soroush,20,resnet18,adv,Old English sheepdog,Shih-Tzu,,stimuli/adv/resnet18/n02086240/n02086240_11901.JPEG
Soroush,21,resnet50,adv,Golden retriever,Beagle,,stimuli/adv/resnet50/n02088364/n02088364_4770.JPEG
Soroush,22,densenet121,adv,Beagle,English foxhound,,stimuli/adv/densenet121/n02089973/n02089973_1651.JPEG
Soroush,23,resnet18,adv,Beagle,English foxhound,,stimuli/adv/resnet18/n02089973/n02089973_6412.JPEG
Soroush,24,densenet121,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/densenet121/n02087394/n02087394_10992.JPEG
Soroush,25,none,clean,Rhodesian ridgeback,Beagle,,stimuli/clean/n02088364/n02088364_3872.JPEG
Soroush,26,resnet18,adv,Dingo,English foxhound,,stimuli/adv/resnet18/n02089973/n02089973_80.JPEG
Soroush,27,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Rhodesian ridgeback,Dingo,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02115641/n02115641_81.JPEG
Soroush,28,resnet18,adv,Border terrier,Australian terrier,,stimuli/adv/resnet18/n02096294/n02096294_3971.JPEG
Soroush,29,none,clean,Shih-Tzu,Shih-Tzu,,stimuli/clean/n02086240/ILSVRC2012_val_00036602.JPEG
Soroush,30,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,English foxhound,Border terrier,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02093754/n02093754_811.JPEG
Soroush,31,convnext_tiny,adv,Beagle,Dingo,,stimuli/adv/convnext_tiny/n02115641/n02115641_15420.JPEG
Soroush,32,convnext_tiny,adv,Old English sheepdog,Old English sheepdog,,stimuli/adv/convnext_tiny/n02105641/n02105641_10692.JPEG
Soroush,33,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Beagle,Beagle,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02088364/n02088364_6211.JPEG
Soroush,34,densenet121,adv,Border terrier,Border terrier,,stimuli/adv/densenet121/n02093754/n02093754_3912.JPEG
Soroush,35,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Australian terrier,Samoyed,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02111889/n02111889_1791.JPEG
Soroush,36,resnet18,adv,English foxhound,Dingo,,stimuli/adv/resnet18/n02115641/n02115641_6161.JPEG
Soroush,37,resnet50,adv,Old English sheepdog,Old English sheepdog,,stimuli/adv/resnet50/n02105641/n02105641_10861.JPEG
Soroush,38,resnet18,adv,Australian terrier,Border terrier,,stimuli/adv/resnet18/n02093754/n02093754_4452.JPEG
Soroush,39,convnext_tiny,adv,Dingo,Dingo,,stimuli/adv/convnext_tiny/n02115641/n02115641_7620.JPEG
Soroush,40,resnet18,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/resnet18/n02087394/n02087394_101.JPEG
Soroush,41,densenet121,adv,Australian terrier,Australian terrier,,stimuli/adv/densenet121/n02096294/n02096294_2920.JPEG
Soroush,42,resnet50,adv,Golden retriever,Border terrier,,stimuli/adv/resnet50/n02093754/n02093754_4420.JPEG
Soroush,43,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Shih-Tzu,Rhodesian ridgeback,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02087394/n02087394_10040.JPEG
Soroush,44,convnext_tiny,adv,Beagle,English foxhound,,stimuli/adv/convnext_tiny/n02089973/n02089973_3312.JPEG
Soroush,45,none,clean,Rhodesian ridgeback,English foxhound,,stimuli/clean/n02089973/n02089973_4960.JPEG
Soroush,46,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Border terrier,Australian terrier,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02096294/n02096294_10190.JPEG
Soroush,47,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02087394/n02087394_29021.JPEG
Soroush,48,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Golden retriever,Golden retriever,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02099601/n02099601_3221.JPEG
Soroush,49,convnext_tiny,adv,Beagle,Beagle,,stimuli/adv/convnext_tiny/n02088364/n02088364_7281.JPEG
Soroush,50,none,clean,Beagle,Beagle,,stimuli/clean/n02088364/n02088364_1411.JPEG
Soroush,51,none,clean,Rhodesian ridgeback,Border terrier,,stimuli/clean/n02093754/n02093754_1882.JPEG
Soroush,52,none,clean,Old English sheepdog,Shih-Tzu,,stimuli/clean/n02086240/n02086240_12501.JPEG
Soroush,53,resnet50,adv,Australian terrier,Dingo,,stimuli/adv/resnet50/n02115641/n02115641_6680.JPEG
Soroush,54,convnext_tiny,adv,Old English sheepdog,Old English sheepdog,,stimuli/adv/convnext_tiny/n02105641/n02105641_8281.JPEG
Soroush,55,resnet18,adv,Border terrier,Old English sheepdog,,stimuli/adv/resnet18/n02105641/n02105641_14640.JPEG
Soroush,56,convnext_tiny,adv,English foxhound,Beagle,,stimuli/adv/convnext_tiny/n02088364/n02088364_7062.JPEG
Soroush,57,none,clean,English foxhound,Shih-Tzu,,stimuli/clean/n02086240/n02086240_12122.JPEG
Soroush,58,none,clean,English foxhound,Samoyed,,stimuli/clean/n02111889/n02111889_11571.JPEG
Soroush,59,resnet50,adv,Old English sheepdog,Old English sheepdog,,stimuli/adv/resnet50/n02105641/n02105641_1380.JPEG
Soroush,60,resnet18,adv,Rhodesian ridgeback,English foxhound,,stimuli/adv/resnet18/n02089973/n02089973_980.JPEG
Soroush,61,resnet50,adv,Australian terrier,Border terrier,,stimuli/adv/resnet50/n02093754/n02093754_2312.JPEG
Soroush,62,densenet121,adv,Beagle,Beagle,,stimuli/adv/densenet121/n02088364/ILSVRC2012_val_00036340.JPEG
Soroush,63,convnext_tiny,adv,Australian terrier,Samoyed,,stimuli/adv/convnext_tiny/n02111889/n02111889_9931.JPEG
Soroush,64,densenet121,adv,Old English sheepdog,Samoyed,,stimuli/adv/densenet121/n02111889/n02111889_1660.JPEG
Soroush,65,none,clean,Border terrier,Samoyed,,stimuli/clean/n02111889/n02111889_5832.JPEG
Soroush,66,resnet18,adv,Old English sheepdog,Beagle,,stimuli/adv/resnet18/n02088364/n02088364_5481.JPEG
Soroush,67,resnet18,adv,Rhodesian ridgeback,Golden retriever,,stimuli/adv/resnet18/n02099601/n02099601_6422.JPEG
Soroush,68,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,English foxhound,Dingo,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02115641/n02115641_18180.JPEG
Soroush,69,none,clean,English foxhound,Shih-Tzu,,stimuli/clean/n02086240/n02086240_870.JPEG
Soroush,70,densenet121,adv,Border terrier,Australian terrier,,stimuli/adv/densenet121/n02096294/n02096294_6911.JPEG
Soroush,71,convnext_tiny,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/convnext_tiny/n02087394/n02087394_14840.JPEG
Soroush,72,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Dingo,Rhodesian ridgeback,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02087394/n02087394_7480.JPEG
Soroush,73,convnext_tiny,adv,Beagle,English foxhound,,stimuli/adv/convnext_tiny/n02089973/n02089973_8061.JPEG
Soroush,74,resnet50,adv,Shih-Tzu,Shih-Tzu,,stimuli/adv/resnet50/n02086240/n02086240_2.JPEG
Soroush,75,none,clean,Old English sheepdog,Border terrier,,stimuli/clean/n02093754/n02093754_2342.JPEG
Soroush,76,densenet121,adv,Beagle,Golden retriever,,stimuli/adv/densenet121/n02099601/n02099601_3402.JPEG
Soroush,77,none,clean,Golden retriever,Golden retriever,,stimuli/clean/n02099601/n02099601_10560.JPEG
Soroush,78,densenet121,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/densenet121/n02087394/n02087394_5650.JPEG
Soroush,79,none,clean,Australian terrier,Australian terrier,,stimuli/clean/n02096294/n02096294_4991.JPEG
Soroush,80,convnext_tiny,adv,Old English sheepdog,Samoyed,,stimuli/adv/convnext_tiny/n02111889/n02111889_1822.JPEG
Soroush,81,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Shih-Tzu,Border terrier,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02093754/n02093754_7370.JPEG
Soroush,82,convnext_tiny,adv,Samoyed,Golden retriever,,stimuli/adv/convnext_tiny/n02099601/n02099601_5641.JPEG
Soroush,83,none,clean,Rhodesian ridgeback,Dingo,,stimuli/clean/n02115641/n02115641_22391.JPEG
Soroush,84,none,clean,Old English sheepdog,Samoyed,,stimuli/clean/n02111889/n02111889_1890.JPEG
Soroush,85,convnext_tiny,adv,Old English sheepdog,Samoyed,,stimuli/adv/convnext_tiny/n02111889/n02111889_3221.JPEG
Soroush,86,none,clean,Beagle,English foxhound,,stimuli/clean/n02089973/n02089973_2150.JPEG
Soroush,87,densenet121,adv,Shih-Tzu,Shih-Tzu,,stimuli/adv/densenet121/n02086240/n02086240_7261.JPEG
Soroush,88,resnet18,adv,Australian terrier,Australian terrier,,stimuli/adv/resnet18/n02096294/n02096294_1160.JPEG
Soroush,89,densenet121,adv,Old English sheepdog,Shih-Tzu,,stimuli/adv/densenet121/n02086240/n02086240_262.JPEG
Soroush,90,resnet18,adv,Golden retriever,Golden retriever,,stimuli/adv/resnet18/n02099601/n02099601_1332.JPEG
Soroush,91,none,clean,Samoyed,Samoyed,,stimuli/clean/n02111889/n02111889_2030.JPEG
Soroush,92,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02087394/n02087394_10880.JPEG
Soroush,93,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Shih-Tzu,Australian terrier,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02096294/n02096294_4232.JPEG
Soroush,94,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Rhodesian ridgeback,Rhodesian ridgeback,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02087394/n02087394_450.JPEG
Soroush,95,none,clean,Shih-Tzu,Shih-Tzu,,stimuli/clean/n02086240/n02086240_2961.JPEG
Soroush,96,resnet50,adv,Shih-Tzu,Australian terrier,,stimuli/adv/resnet50/n02096294/n02096294_830.JPEG
Soroush,97,resnet18,adv,Border terrier,English foxhound,,stimuli/adv/resnet18/n02089973/ILSVRC2012_val_00007850.JPEG
Soroush,98,none,clean,Samoyed,Samoyed,,stimuli/clean/n02111889/n02111889_13580.JPEG
Soroush,99,densenet121,adv,Australian terrier,Border terrier,,stimuli/adv/densenet121/n02093754/n02093754_3152.JPEG
Xin Lei,0,none,clean,Beagle,English foxhound,,stimuli/clean/n02089973/n02089973_3571.JPEG
Xin Lei,1,none,clean,Golden retriever,Golden retriever,,stimuli/clean/n02099601/n02099601_10560.JPEG
Xin Lei,2,convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384,adv,Golden retriever,Golden retriever,,stimuli/adv/convnext_large_mlp.clip_laion2b_augreg_ft_in1k_384/n02099601/n02099601_6272.JPEG
Xin Lei,3,none,clean,Australian terrier,Australian terrier,,stimuli/clean/n02096294/n02096294_10190.JPEG
